Year,Seed,School,Round Finished,Conf,G,Rec,AdjOE,AdjDE,AdjNR,Barthag,EFG%,EFGD%,TOR,TORD,ORB,DRB,FTR,FTRD,2P%,2P%D,3P%,3P%D,3PR,3PRD,Adj T.,WAB
2018,12,Murray St.,0,OVC,29,24–5,111.1,101.2,9.9,.7450,55.2,46.9,17.3,18.2,32.5,27.2,37.1,30.2,54.5,47.2,37.4,30.8,39.7,35.6,68.0,-0.38
2018,14,Montana,0,BSky,31,24–7,107.6,99.1,8.5,.7208,51.7,48.3,17.4,21.2,34.0,26.4,38.9,41.3,51.9,46.1,34.1,35.3,27.2,32.3,69.1,-1.1
2018,13,UNC Greensboro,0,SC,31,24–7,103.5,96.2,7.3,.6989,52.0,47.6,19.8,21.6,33.7,23.8,26.4,39.1,50.9,47.0,35.6,32.3,45.9,41.0,66.1,-1.5
2018,15,Georgia St.,0,SB,32,22–10,107.2,100.7,6.5,.6719,54.1,47.1,16.7,20.8,25.8,32.8,31.6,39.1,50.9,43.9,39.1,33.9,41.1,46.1,67.9,-5.1
2018,14,Stephen F. Austin,0,Slnd,30,24–6,104.1,98.3,5.8,.6588,53.4,49.7,20.8,26.1,32.7,28.6,40.0,50.5,52.0,47.1,37.4,35.9,32.4,38.9,72.1,-1.8
2018,16,Penn,0,Ivy,31,23–8,103.1,97.6,5.5,.6539,53.0,46.9,16.6,17.1,24.2,22.7,33.6,31.9,53.7,48.1,34.7,29.7,41.7,32.8,70.1,-3.3
2018,14,Bucknell,0,Pat,34,25–9,107.6,101.9,5.7,.6503,54.0,47.6,17.1,17.1,27.2,27.4,42.4,34.4,55.6,46.5,34.3,33.2,39.3,31.7,72.9,-3.0
2018,13,Marshall,1,CUSA,33,23–10,107.8,103.4,4.4,.6174,54.9,49.7,17.2,18.2,22.3,31.6,32.9,29.0,56.2,48.5,35.5,34.8,45.7,30.2,76.1,-2.5
2018,14,Wright St.,0,Horz,32,23–9,99.6,96.5,3.1,.5901,49.0,48.3,18.6,21.1,28.8,24.9,36.0,30.0,48.0,45.6,34.0,34.9,35.0,39.7,69.3,-3.5
2018,13,Charleston,0,CAA,31,24–7,106.7,105.1,1.6,.5440,52.8,50.2,14.7,17.8,25.6,28.0,36.8,31.3,51.8,48.8,36.4,35.1,37.1,36.3,65.8,-2.1
2018,15,Iona,0,MAAC,33,20–13,108.9,107.3,1.6,.5409,54.1,52.1,16.0,18.8,24.4,30.5,30.4,29.2,51.3,51.4,38.8,35.5,40.8,35.1,71.6,-7.3
2018,15,Lipscomb,0,ASun,29,20–9,102.6,101.8,0.8,.5232,51.9,51.7,20.1,19.8,28.0,24.1,41.2,38.7,53.5,52.6,33.0,33.5,38.9,36.9,75.9,-3.1
2018,15,Cal St. Fullerton,0,BW,29,18–11,102.6,103.8,-1.2,.4661,52.0,48.3,20.6,18.4,26.5,28.9,46.0,34.8,52.2,45.2,34.3,36.3,28.4,33.1,70.8,-5.4
2018,16,Radford,0,BSth,32,20–12,101.8,103.5,-1.7,.4537,49.4,49.5,18.6,20.2,32.2,28.3,31.6,31.4,47.3,48.4,35.1,34.2,39.8,38.5,64.0,-6.5
2018,16,UMBC,1,AE,31,21–10,102.5,105.5,-3.0,.4186,52.2,52.1,16.9,20.7,26.4,29.0,30.0,31.1,48.3,50.8,38.2,35.9,44.1,40.9,69.3,-4.8
2018,16,Texas Southern,0,SWAC,34,15–19,104.8,112.9,-8.1,.2995,50.8,51.5,17.2,16.0,28.5,32.2,43.2,31.4,48.7,49.5,36.3,37.1,36.8,33.2,72.5,-10.9
2018,16,LIU,0,NEC,33,17–16,102.0,110.5,-8.5,.2841,52.3,50.0,19.4,16.4,29.8,29.9,38.5,32.1,52.3,50.4,34.8,32.7,38.9,34.3,72.7,-13.1
2018,16,North Carolina Central,0,MEAC,31,16–15,96.8,111.1,-14.3,.1707,51.2,48.7,20.7,16.6,32.5,29.5,31.2,34.4,51.9,48.2,33.2,33.1,31.6,38.1,66.4,-12.0
2019,1,Virginia,6,ACC,32,29–3,122.6,88.7,33.9,.9762,55.7,43.5,14.7,17.8,30.0,25.9,30.3,27.9,52.2,45.5,40.9,27.2,38.7,40.9,61.0,+11.1
2019,1,Gonzaga,3,WCC,33,30–3,124.1,91.6,32.5,.9705,59.6,44.2,14.5,18.9,30.6,27.1,36.0,25.1,62.3,43.1,36.5,30.9,35.3,34.6,71.9,+7.2
2019,1,Duke,3,ACC,34,29–5,119.3,88.3,31.0,.9694,53.4,44.6,17.7,19.8,36.1,29.7,34.6,24.0,58.3,44.9,30.2,29.3,37.6,34.7,74.0,+11.2
2019,2,Michigan,2,B10,34,28–6,115.3,86.2,29.1,.9656,52.1,44.1,13.5,18.3,24.5,25.5,27.0,24.9,51.8,44.5,35.0,28.9,40.2,29.1,65.8,+9.2
2019,1,North Carolina,2,ACC,33,27–6,119.2,91.2,28.0,.9559,52.9,48.3,17.1,18.5,34.6,23.2,30.9,28.9,51.9,47.5,36.5,32.9,35.9,42.5,76.3,+10.0
2019,2,Michigan St.,4,B10,34,28–6,120.0,92.0,28.0,.9553,55.8,43.7,18.7,14.9,34.1,26.8,35.0,27.7,54.8,41.3,38.4,31.8,37.8,37.0,69.2,+10.6
2019,3,Texas Tech,5,B12,32,26–6,112.1,86.3,25.8,.9527,53.7,42.8,18.2,23.0,28.6,28.6,33.5,37.6,52.9,41.3,36.8,30.1,35.5,39.7,67.6,+7.0
2019,2,Tennessee,2,SEC,33,28–5,122.9,95.0,27.9,.9505,55.3,47.4,15.9,18.2,31.6,30.3,33.4,34.4,55.7,44.6,36.2,34.4,31.8,39.8,68.8,+9.8
2019,2,Kentucky,3,SEC,33,27–6,116.9,91.7,25.2,.9423,53.3,47.0,18.5,18.4,36.6,25.8,42.5,27.1,52.7,43.6,36.4,35.0,29.8,38.3,67.2,+8.8
2019,3,Purdue,3,B10,32,23–9,121.0,95.6,25.4,.9377,52.7,49.5,15.9,19.5,35.0,26.6,29.4,32.7,51.2,47.9,36.4,34.4,44.5,43.0,67.0,+6.1
2019,3,Houston,2,Amer,34,31–3,114.1,90.9,23.2,.9315,52.1,42.4,16.8,18.2,34.7,26.2,31.9,37.6,50.8,43.1,35.9,27.6,42.9,41.1,67.4,+7.9
2019,4,Virginia Tech,2,ACC,32,24–8,118.0,94.3,23.7,.9299,56.4,48.9,17.5,21.7,29.8,27.4,31.4,26.4,54.2,48.0,39.4,33.2,45.0,50.1,65.0,+5.0
2019,5,Auburn,4,SEC,34,25–9,119.4,95.9,23.5,.9254,54.2,51.8,17.5,25.3,32.7,32.9,31.0,36.6,51.3,50.4,38.1,35.6,49.6,44.1,69.3,+6.1
2019,6,Iowa St.,0,B12,34,23–11,118.2,96.1,22.1,.9149,54.9,48.5,16.2,18.8,28.5,30.0,30.3,23.6,55.0,47.1,36.5,33.8,39.6,39.3,69.0,+4.3
2019,5,Wisconsin,0,B10,33,23–10,108.9,88.8,20.1,.9126,51.5,44.8,14.4,17.2,24.0,26.5,27.5,25.9,49.8,43.7,36.6,31.2,34.1,35.1,64.8,+6.2
2019,4,Kansas,1,B12,34,25–9,112.5,92.2,20.3,.9079,52.3,47.8,18.7,18.5,29.7,28.3,32.9,27.7,52.2,45.9,35.0,33.6,35.0,41.4,71.4,+8.3
2019,3,LSU,2,SEC,32,26–6,118.3,97.1,21.2,.9064,51.7,50.2,18.2,20.7,37.3,30.4,37.7,34.2,53.4,49.7,32.3,34.1,34.3,39.1,71.2,+7.3
2019,7,Louisville,0,ACC,33,20–13,112.9,92.7,20.2,.9061,50.9,46.4,17.8,16.3,29.2,25.8,35.1,31.6,50.6,45.7,34.2,31.7,43.7,36.9,68.7,+2.3
2019,4,Kansas St.,0,B12,33,25–8,106.5,87.5,19.0,.9053,49.5,48.1,17.4,22.9,28.1,25.6,30.7,30.5,49.0,49.1,33.6,31.2,38.2,42.8,64.7,+6.6
2019,4,Florida St.,2,ACC,34,27–7,111.3,92.1,19.2,.8986,50.7,47.3,19.2,20.3,33.1,26.9,36.3,36.1,51.0,46.2,33.6,32.6,38.3,38.8,69.9,+7.7
2019,5,Mississippi St.,0,SEC,33,23–10,116.4,96.6,19.8,.8948,54.6,50.1,19.3,19.7,34.9,29.8,32.3,31.7,53.3,48.5,37.8,35.3,39.0,36.2,68.7,+4.6
2019,10,Florida,1,SEC,34,19–15,109.8,91.4,18.4,.8922,49.9,48.4,18.0,22.6,31.1,31.7,30.4,33.6,49.8,48.6,33.5,32.0,43.4,38.0,64.2,+0.6
2019,6,Maryland,1,B10,32,22–10,112.5,93.8,18.7,.8892,51.9,46.0,19.8,14.3,33.9,24.7,32.9,26.6,51.3,44.7,35.3,32.0,37.0,39.4,67.6,+4.2
2019,8,VCU,0,A10,32,25–7,104.0,86.9,17.1,.8867,50.6,43.0,20.1,23.5,31.0,30.6,36.0,37.2,53.7,43.8,30.7,27.6,41.1,33.4,69.7,+1.4
2019,7,Cincinnati,0,Amer,34,28–6,112.1,93.9,18.2,.8847,49.0,48.1,16.1,20.9,37.6,29.4,38.1,30.5,47.3,44.7,35.0,35.1,33.1,42.8,64.9,+5.9
2019,6,Buffalo,1,MAC,33,30–3,113.2,95.2,18.0,.8802,53.4,47.2,15.6,20.4,31.6,26.7,32.2,31.5,55.8,48.8,33.6,29.7,43.9,36.1,75.3,+5.7
2019,9,UCF,1,Amer,31,23–8,111.1,93.9,17.2,.8742,52.7,45.5,17.5,18.3,29.6,29.5,46.4,29.6,52.5,44.6,35.4,31.3,36.1,38.3,66.4,+2.2
2019,7,Wofford,1,SC,30,26–4,115.8,97.9,17.9,.8737,57.8,50.2,16.2,19.3,32.3,24.6,27.7,31.8,54.3,50.9,41.6,32.7,43.5,40.2,67.1,+4.2
2019,7,Nevada,0,MWC,33,29–4,112.9,95.5,17.4,.8723,54.1,47.6,14.4,19.2,26.5,24.7,40.7,27.6,55.1,46.0,35.1,33.4,42.8,40.0,70.7,+4.1
2019,9,Oklahoma,1,B12,32,19–13,108.9,92.8,16.1,.8631,50.2,47.1,17.4,17.5,26.2,27.9,31.4,24.1,49.6,45.0,34.2,33.3,33.2,41.0,70.4,+2.5
2019,11,Saint Mary's,0,WCC,33,22–11,114.2,97.3,16.9,.8629,54.0,48.6,16.3,16.4,31.3,23.2,29.7,29.4,52.5,49.1,37.8,31.8,35.0,31.4,64.0,-0.6
2019,5,Marquette,0,BE,33,24–9,112.2,95.7,16.5,.8624,54.1,45.9,19.5,16.6,29.1,26.2,35.9,35.7,50.5,44.8,39.3,31.9,41.7,35.7,70.4,+2.8
2019,8,Mississippi,0,SEC,32,20–12,113.1,96.6,16.5,.8597,53.0,50.6,18.2,21.0,30.4,29.5,31.7,33.2,52.6,47.8,35.8,37.2,39.5,34.9,69.6,+1.0
2019,8,Syracuse,0,ACC,33,20–13,109.4,93.5,15.9,.8594,49.5,47.5,18.4,23.2,30.1,33.3,36.8,34.8,49.5,46.5,33.0,32.3,42.8,47.6,67.4,+0.5
2019,6,Villanova,1,BE,34,25–9,115.1,98.7,16.4,.8547,53.4,49.9,17.0,18.1,30.8,27.3,35.3,28.6,53.9,49.7,35.3,33.5,53.5,39.3,65.1,+3.7
2019,8,Utah St.,0,MWC,33,27–6,111.2,95.9,15.3,.8459,54.3,46.2,17.9,17.2,31.7,22.2,36.7,34.1,54.7,42.1,35.7,34.8,38.0,40.1,69.3,+2.2
2019,10,Iowa,1,B10,33,22–11,116.4,100.5,15.9,.8440,52.6,51.6,17.2,18.5,29.9,29.0,42.3,28.8,51.5,53.4,36.1,32.6,39.0,41.4,70.9,+3.2
2019,11,Ohio St.,1,B10,33,19–14,108.3,94.1,14.2,.8350,50.5,48.2,18.7,18.4,27.7,26.1,34.0,31.8,49.9,47.4,34.3,33.0,39.7,37.4,67.2,+0.9
2019,12,Oregon,2,P12,35,23–12,106.4,92.9,13.5,.8269,51.7,46.8,17.8,21.0,29.7,28.1,30.3,35.3,51.9,49.0,34.3,29.4,39.3,45.2,65.3,-1.0
2019,9,Baylor,1,B12,32,19–13,112.0,98.1,13.9,.8217,50.9,48.6,19.9,18.5,38.1,28.8,32.6,36.5,50.9,47.1,34.0,34.1,40.4,37.8,66.6,+0.9
2019,9,Washington,1,P12,34,26–8,106.0,93.4,12.6,.8101,52.1,47.3,19.8,24.0,29.6,34.4,35.1,34.5,52.3,46.0,34.6,33.1,39.8,35.3,67.2,+3.3
2019,10,Minnesota,1,B10,34,21–13,109.5,96.6,12.9,.8096,48.3,49.1,17.6,16.6,31.9,28.1,42.0,28.3,48.4,48.3,32.1,33.9,28.8,33.7,68.9,+2.7
2019,12,New Mexico St.,0,WAC,32,28–4,111.6,98.8,12.8,.8016,54.0,48.7,17.7,19.3,37.2,22.6,34.1,32.4,56.6,48.0,34.1,33.1,46.4,39.1,66.9,+1.6
2019,12,Murray St.,1,OVC,29,25–4,110.5,98.5,12.0,.7897,55.2,46.4,17.2,19.5,32.4,30.0,33.2,28.4,57.2,48.4,34.4,28.5,36.9,35.4,70.0,+1.3
2019,11,Temple,0,Amer,32,23–9,109.2,97.6,11.6,.7854,50.1,50.3,15.7,20.8,26.6,29.6,33.0,33.7,50.4,51.1,33.1,32.7,37.7,38.2,70.1,+2.0
2019,11,Belmont,0,OVC,30,25–5,113.4,101.3,12.1,.7850,57.8,48.9,15.4,16.3,25.6,24.3,28.1,27.7,59.5,47.2,37.1,34.7,43.8,34.7,72.5,+1.4
2019,11,Arizona St.,0,P12,32,22–10,108.9,97.9,11.0,.7728,50.8,48.6,18.5,18.9,32.5,26.4,43.6,38.6,50.6,47.2,34.1,33.6,35.7,43.5,71.7,+0.23
2019,10,Seton Hall,0,BE,33,20–13,107.8,97.0,10.8,.7712,49.9,49.3,17.5,20.0,29.3,29.4,34.8,32.6,50.8,48.7,32.4,33.6,36.4,39.8,70.3,-0.29
2019,11,St. John's,0,BE,33,21–12,109.1,99.8,9.3,.7357,52.3,50.8,14.1,21.0,21.4,29.7,29.4,39.0,51.2,50.5,36.2,34.1,38.3,42.6,72.2,-1.1
2019,13,Vermont,0,AE,32,26–6,107.2,98.1,9.1,.7348,52.4,49.0,16.6,19.4,27.5,21.8,36.3,26.2,52.0,46.5,35.3,35.3,40.4,38.2,66.7,-0.8
2019,12,Liberty,1,ASun,31,25–6,108.7,99.7,9.0,.7300,56.1,48.7,17.2,20.8,25.7,26.5,26.0,32.4,56.9,48.4,36.6,32.9,42.0,37.1,63.2,-0.43
2019,13,UC Irvine,1,BW,34,29–5,105.5,97.0,8.5,.7234,51.4,43.7,17.1,16.7,33.6,26.4,28.6,33.8,50.3,40.7,36.0,33.3,32.0,32.7,66.5,+0.9
2019,14,Yale,0,Ivy,28,21–7,110.1,102.0,8.1,.7073,56.1,47.2,18.1,15.2,26.3,24.4,30.5,30.6,56.1,47.5,37.4,31.2,34.6,38.2,72.2,-0.7
2019,13,Northeastern,0,CAA,33,23–10,110.0,102.8,7.2,.6858,57.2,51.8,16.7,16.7,22.7,24.3,34.3,28.0,56.4,52.5,38.8,33.6,46.3,35.9,67.7,-2.6
2019,14,Northern Kentucky,0,Horz,32,24–8,108.4,101.6,6.8,.6774,55.0,48.9,17.6,18.5,30.7,26.5,35.5,35.2,55.3,49.5,36.4,31.9,41.5,39.2,69.6,-2.0
2019,14,Georgia St.,0,SB,32,23–9,107.6,101.3,6.3,.6669,54.4,50.1,16.6,21.1,23.3,33.6,35.7,31.3,51.8,50.5,38.4,33.0,43.7,45.7,71.2,-1.1
2019,13,Saint Louis,0,A10,35,23–12,101.1,95.4,5.7,.6615,46.8,46.9,19.0,19.4,36.1,25.3,39.7,32.9,47.1,46.9,30.8,31.3,32.6,38.0,67.6,-3.0
2019,14,Old Dominion,0,CUSA,34,26–8,100.4,95.5,4.9,.6403,47.7,45.6,17.9,18.6,32.3,24.8,29.6,32.4,44.5,43.5,35.3,32.5,37.3,40.1,66.0,-1.6
2019,15,Montana,0,BSky,32,24–8,106.7,103.2,3.5,.5960,56.7,50.0,17.4,19.3,27.7,25.0,32.0,37.0,56.2,49.0,38.3,34.6,38.3,36.2,67.6,-3.0
2019,15,Colgate,0,Pat,33,23–10,108.4,105.5,2.9,.5770,55.9,50.6,19.3,18.0,30.3,26.9,28.9,28.6,53.9,50.4,39.1,33.9,41.0,40.9,68.1,-4.1
2019,15,Abilene Christian,0,Slnd,29,23–6,102.2,101.0,1.2,.5352,52.4,49.6,17.4,23.4,27.7,27.8,34.5,38.4,49.8,49.2,38.3,33.5,34.2,33.4,66.9,-2.5
2019,15,Bradley,0,MVC,33,19–14,100.0,101.1,-1.1,.4676,49.7,47.6,18.9,18.6,27.1,26.7,36.3,35.3,46.7,46.4,36.8,33.0,35.2,39.6,66.3,-7.6
2019,16,Gardner Webb,0,BSth,31,20–11,105.5,107.2,-1.7,.4530,54.8,50.2,16.8,18.1,22.6,31.0,39.2,27.7,53.8,49.9,37.7,33.8,37.3,45.0,68.5,-4.9
2019,16,North Dakota St.,0,Sum,31,16–15,105.8,108.7,-2.9,.4216,53.8,53.6,15.8,14.6,20.7,25.4,32.1,26.2,52.4,52.9,36.8,36.6,48.2,35.7,66.4,-8.4
2019,16,Prairie View A&M,0,SWAC,33,21–12,101.0,105.1,-4.1,.3863,48.8,50.9,17.4,24.7,29.8,34.0,44.2,46.6,49.6,53.5,31.5,30.8,33.5,35.9,72.1,-6.9
2019,16,Iona,0,MAAC,32,17–15,105.2,110.1,-4.9,.3724,53.0,52.3,17.3,18.6,25.7,30.1,37.1,28.8,53.3,50.2,35.1,36.8,43.6,42.9,72.1,-10.2
2019,16,Fairleigh Dickinson,0,NEC,31,18–13,104.8,110.3,-5.5,.3575,54.5,51.5,19.4,20.4,29.4,33.1,35.5,30.2,51.2,51.6,40.4,34.3,35.0,38.5,68.3,-9.2
2019,16,North Carolina Central,0,MEAC,30,15–15,97.2,107.5,-10.3,.2405,49.8,49.7,23.0,17.7,34.6,27.0,33.4,30.9,51.7,50.9,31.1,31.6,36.6,34.0,66.4,-10.8
2021,1,Gonzaga,5,WCC,26,26–0,125.3,89.6,35.7,.9793,61.0,47.5,16.1,20.3,30.4,23.4,36.7,25.9,64.0,46.8,36.5,32.5,32.3,34.5,75.4,+8.5
2021,2,Houston,4,Amer,26,23–3,119.0,89.4,29.6,.9640,51.3,42.9,16.3,21.6,39.4,28.0,30.7,42.4,49.9,43.0,35.5,28.5,42.3,37.6,65.9,+4.0
2021,1,Baylor,6,B12,24,22–2,123.3,93.5,29.8,.9600,57.5,49.1,17.6,24.6,37.5,30.9,27.0,31.7,54.1,48.1,41.8,34.0,39.2,34.3,69.6,+6.7
2021,1,Michigan,3,B10,24,20–4,117.7,90.8,26.9,.9516,54.9,44.9,16.3,15.1,29.4,24.8,28.9,24.5,53.3,42.3,38.7,33.5,33.9,32.7,67.8,+7.1
2021,1,Illinois,1,B10,29,23–6,117.4,90.8,26.6,.9504,55.6,46.6,18.2,16.1,33.0,22.2,39.2,30.5,55.3,45.4,37.6,32.7,30.7,33.0,71.6,+8.8
2021,2,Iowa,1,B10,29,21–8,123.7,96.5,27.2,.9459,54.6,48.3,13.3,16.3,30.7,28.6,32.0,22.6,52.4,45.8,38.6,34.8,39.8,39.6,70.9,+5.5
2021,5,Colorado,1,P12,30,22–8,115.4,91.7,23.7,.9332,52.0,47.7,16.8,19.8,30.9,25.6,29.9,28.0,50.3,46.5,36.7,33.3,35.8,34.8,67.2,+4.9
2021,6,USC,3,P12,29,22–7,113.3,90.2,23.1,.9319,52.1,45.4,18.1,17.4,35.7,27.3,37.5,24.8,52.1,42.2,34.8,34.2,31.2,35.3,68.1,+5.5
2021,4,Florida St.,2,ACC,22,16–6,117.2,93.7,23.5,.9296,54.4,46.5,20.2,19.6,35.7,31.4,32.7,36.3,52.1,44.2,39.0,33.3,35.5,40.0,71.2,+2.4
2021,2,Ohio St.,0,B10,30,21–9,121.4,97.1,24.3,.9287,53.1,48.9,15.3,15.0,29.1,27.4,37.6,33.8,52.1,47.4,36.5,34.1,39.4,38.0,67.8,+6.0
2021,2,Alabama,2,SEC,30,24–6,110.7,88.6,22.1,.9281,51.3,45.3,18.6,21.1,31.5,29.8,28.6,31.9,50.1,46.4,35.1,28.8,47.1,33.6,74.8,+6.9
2021,6,San Diego St.,0,MWC,26,22–4,111.3,89.3,22.0,.9264,52.7,46.7,16.9,22.5,29.9,24.4,34.3,32.7,50.5,44.6,37.5,32.8,39.5,45.5,66.9,+3.1
2021,8,Loyola Chicago,2,MVC,26,22–4,109.0,88.2,20.8,.9187,56.3,46.7,18.5,21.6,26.0,21.0,30.7,22.4,58.0,45.5,35.7,32.5,37.0,34.4,64.8,+1.8
2021,7,Connecticut,0,BE,22,15–7,113.9,92.3,21.6,.9186,49.5,46.2,17.5,19.6,36.8,29.8,29.6,36.9,49.0,45.6,33.6,31.6,33.3,33.0,66.6,+2.0
2021,9,Wisconsin,1,B10,29,17–12,111.5,90.3,21.2,.9182,49.4,47.9,13.5,17.8,23.7,25.1,26.9,28.5,46.3,47.1,36.0,33.0,40.8,34.2,65.9,+2.1
2021,5,Tennessee,0,SEC,26,18–8,108.5,88.2,20.3,.9147,50.1,45.9,18.2,22.9,31.4,28.6,35.1,31.1,49.8,44.8,33.8,31.8,34.3,38.1,67.8,+2.3
2021,3,Texas,0,B12,26,19–7,113.5,92.8,20.7,.9108,52.9,46.7,20.2,17.8,31.3,26.9,34.0,36.7,52.4,45.8,35.7,32.3,41.9,33.4,70.0,+4.1
2021,4,Virginia,0,ACC,24,18–6,114.9,93.9,21.0,.9104,56.1,47.9,15.4,15.2,23.1,22.6,22.0,24.6,55.3,46.1,38.1,34.0,42.3,37.2,60.9,+3.5
2021,6,Texas Tech,1,B12,27,17–10,111.5,91.4,20.1,.9076,49.7,47.8,16.3,23.8,33.8,30.0,39.3,36.5,48.7,44.8,34.6,35.0,31.4,38.6,66.6,+0.9
2021,5,Villanova,2,BE,22,16–6,118.5,97.2,21.3,.9076,52.8,51.8,13.5,19.0,27.9,24.8,30.0,25.8,52.8,51.0,35.2,35.4,44.6,40.6,65.9,+3.1
2021,5,Creighton,2,BE,28,20–8,114.2,94.1,20.1,.9033,55.7,46.9,15.8,17.8,24.8,28.2,26.9,25.7,56.3,46.1,36.7,32.1,44.3,39.0,70.0,+3.2
2021,3,West Virginia,1,B12,27,18–9,115.0,94.9,20.1,.9007,48.7,50.2,17.0,20.7,35.6,31.3,39.4,28.5,46.4,51.3,35.7,32.3,33.1,37.3,70.5,+3.0
2021,3,Arkansas,3,SEC,28,22–6,110.0,91.3,18.7,.8957,51.5,47.6,17.4,20.3,31.7,26.2,32.7,29.3,51.9,46.9,33.9,32.6,35.8,37.6,74.0,+4.6
2021,3,Kansas,1,B12,27,19–8,108.7,90.2,18.5,.8948,49.7,47.0,17.7,20.0,31.2,26.9,30.5,26.5,49.3,45.9,33.7,32.5,36.0,37.5,69.2,+4.3
2021,6,BYU,0,WCC,25,19–6,111.5,92.6,18.9,.8940,55.0,46.6,19.0,16.0,28.6,23.3,27.8,29.4,54.5,45.5,37.3,32.4,38.8,34.8,69.1,+3.5
2021,4,Purdue,0,B10,27,18–9,111.5,93.0,18.5,.8899,51.4,48.6,18.7,16.9,32.2,24.1,32.2,30.3,52.1,49.7,33.5,31.5,37.5,45.7,67.5,+3.7
2021,9,St. Bonaventure,0,A10,20,16–4,110.1,91.9,18.2,.8895,50.5,45.5,16.9,19.5,33.6,28.4,27.8,28.3,49.3,45.1,35.4,30.6,31.9,43.2,65.5,+1.9
2021,8,LSU,1,SEC,27,18–9,118.9,99.8,19.1,.8823,52.8,48.5,16.1,18.4,31.5,32.8,33.9,29.1,53.0,51.3,35.0,30.0,37.1,44.3,71.4,+2.2
2021,11,UCLA,4,P12,26,17–9,114.2,96.2,18.0,.8787,52.0,50.7,16.7,17.6,30.8,24.2,32.6,28.0,50.6,49.4,36.7,35.1,31.7,39.0,65.5,+2.6
2021,7,Oregon,2,P12,26,20–6,114.1,96.1,18.0,.8779,54.4,50.1,16.8,20.3,28.3,27.2,26.8,27.1,52.9,49.9,37.9,33.6,38.0,39.2,68.1,+4.8
2021,7,Florida,1,SEC,23,14–9,110.4,93.4,17.0,.8724,52.5,47.5,20.7,20.6,30.8,31.6,33.8,34.8,51.9,48.4,35.7,30.6,33.8,35.3,69.5,+1.2
2021,4,Oklahoma St.,1,B12,28,20–8,109.1,92.3,16.8,.8719,52.2,47.2,21.4,19.3,31.9,30.2,36.4,30.5,52.9,46.9,33.8,31.7,31.9,37.4,72.7,+4.8
2021,9,Georgia Tech,0,ACC,25,17–8,112.7,95.6,17.1,.8692,53.9,52.2,15.9,22.8,24.8,29.9,29.0,28.9,54.8,50.7,34.9,36.7,37.0,34.6,68.6,+1.8
2021,8,North Carolina,0,ACC,28,18–10,107.9,91.9,16.0,.8636,48.5,48.7,20.6,19.3,41.3,26.3,34.9,27.1,48.9,46.8,31.7,34.4,28.2,38.2,72.8,+2.4
2021,9,Missouri,0,SEC,25,16–9,110.7,94.3,16.4,.8635,50.9,48.5,18.9,18.4,28.6,29.2,37.5,36.4,52.6,48.3,32.0,32.7,37.5,33.0,69.5,+2.1
2021,8,Oklahoma,1,B12,25,15–10,111.1,94.7,16.4,.8626,50.8,48.9,15.8,18.7,27.3,27.5,29.1,22.8,50.8,46.3,33.8,35.4,39.0,38.1,68.5,+0.28
2021,11,Utah St.,0,MWC,27,19–8,104.4,89.0,15.4,.8611,49.8,45.6,19.7,19.7,35.3,21.3,29.4,26.1,49.6,42.9,33.6,33.0,32.5,40.2,69.9,-1.1
2021,10,Maryland,1,B10,28,15–13,110.1,94.2,15.9,.8572,52.6,48.5,16.8,16.9,20.9,24.8,32.6,25.6,52.8,46.4,34.9,34.3,43.0,41.8,66.3,+0.06
2021,10,VCU,0,A10,26,19–7,104.2,89.6,14.6,.8505,50.9,45.8,20.7,23.6,28.5,31.4,34.0,35.4,51.7,45.9,32.9,30.5,34.9,35.1,70.9,+1.0
2021,7,Clemson,0,ACC,23,16–7,105.2,90.5,14.7,.8484,50.4,48.8,19.5,21.6,26.6,26.5,23.6,29.6,49.2,47.4,34.6,33.8,43.9,40.4,65.4,+2.9
2021,10,Rutgers,1,B10,26,15–11,106.6,91.9,14.7,.8460,50.2,47.7,16.4,18.9,27.4,29.3,27.7,33.2,51.9,47.4,31.1,32.1,32.7,35.6,68.7,+1.8
2021,11,Syracuse,2,ACC,25,16–9,112.2,97.3,14.9,.8381,50.7,48.5,16.0,20.8,30.3,33.8,28.4,25.1,50.8,49.2,33.8,31.7,39.2,43.9,70.1,+0.5
2021,10,Virginia Tech,0,ACC,21,15–6,108.8,94.5,14.3,.8344,52.5,48.4,17.3,17.6,28.4,24.3,33.2,30.9,51.7,47.6,35.7,33.0,41.0,39.3,67.4,+0.9
2021,14,Colgate,0,Pat,15,14–1,112.4,98.0,14.4,.8290,57.0,45.6,13.7,16.6,28.2,25.4,31.0,25.0,55.4,49.4,40.0,26.1,35.9,37.0,72.8,+0.37
2021,12,Georgetown,0,BE,25,13–12,107.2,93.7,13.5,.8241,49.6,48.0,21.7,16.2,32.4,27.3,30.3,25.9,46.1,47.4,36.6,32.6,38.8,39.7,70.6,-1.1
2021,12,UC Santa Barbara,0,BW,24,20–4,108.1,96.2,11.9,.7921,53.0,47.7,16.5,20.8,28.2,24.5,35.5,28.0,53.4,46.6,34.8,33.4,33.8,30.9,66.6,+0.12
2021,11,Michigan St.,0,B10,27,15–12,105.4,94.1,11.3,.7869,47.9,47.8,18.9,15.4,30.4,26.1,31.4,37.1,47.8,48.1,32.0,31.5,34.1,34.0,69.6,+1.2
